Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,STAT,251,,101,Elementary Statistics,Abdullah Farouk;Amr Mohamed;Cong Yuan;Hannah Foggin;Ho Yin Ho;Hyeongcheol Park;Lasantha Premarathna Wijendra Acharige;Lasantha Wijendra Acharige;Ruowei Li;Wenzheng Zhou;Xinzhe Dong,207,73.526570048,12.529499921,99.0,14.0,,,,,,,,,,,7,6,16,13,17,23,21,30,32,32,10
UBCV,2017,W,STAT,251,,201,Elementary Statistics,Abdullah Farouk;Cong Yuan;Gilberto Alexi Rodriguez-Arelis;Gilberto Alexi Rodr�Guez Arelis;Gilberto Alexi Rodr���Guez Arelis;Gilberto Rodriguez-Arelis;Hannah Foggin;Hiwot Melesse Tafessu;Ho Yin Ho;Hyeongcheol Park;Lasantha Premarathna Wijendra Acharige;Lasantha Wijendra Acharige;Melissa Lee;Ruowei Li;Wang Xinmiao;Wenzheng Zhou;Xinmiao Wang;Xinzhe Dong;Yidie Feng,182,72.153846154,13.074730448,97.0,16.0,,,,,,,,,,,6,12,13,12,12,25,18,28,25,18,13
UBCV,2018,S,STAT,241,,921,Introductory Probability and Statistics,Lasantha Premarathna Wijendra Acharige;Lasantha Wijendra Acharige,46,73.673913043,11.423279054,93.0,51.0,,,,,,,,,,,0,3,3,4,2,4,9,8,5,3,5
UBCV,2018,S,STAT,251,,921,Elementary Statistics,Gilberto Alexi Rodriguez-Arelis;Gilberto Alexi Rodr�Guez Arelis;Gilberto Alexi Rodr���Guez Arelis;Gilberto Rodriguez-Arelis;Lasantha Premarathna Wijendra Acharige;Lasantha Wijendra Acharige;Ruowei Li;Sonja Surjanovic;Xiaomeng Ju;Xixi Hu;Yanchao Luo,192,72.671875,12.554035693,94.0,24.0,,,,,,,,,,,9,10,4,11,19,23,32,20,33,23,8
UBCV,2018,W,STAT,251,,101,Elementary Statistics,Ana Cecilia Leon Morales;Cong Yuan;Ji Soo Bagk;Lasantha Premarathna Wijendra Acharige;Lasantha Wijendra Acharige;Meixin Lu;Paramjeet Arora;Paramjeet Singh Arora;Parham Zarei;Xinyao Fan;Yanchao Luo,324,71.169753086,13.589932485,98.0,2.0,,,,,,,,,,,13,16,25,27,34,35,43,36,52,28,15
UBCV,2018,W,STAT,251,,201,Elementary Statistics,Ana Cecilia Leon Morales;Ji Soo Bagk;Jonathan Steif;Lasantha Premarathna Wijendra Acharige;Lasantha Wijendra Acharige;Miguel Biron Lattes;Nikolas Krstic;Rachel Lobay;Wang Xinmiao;Wenzheng Zhou;Xinmiao Wang;Yanchao Luo,317,71.722397476,12.313105473,97.0,19.0,,,,,,,,,,,9,16,26,33,19,42,36,49,43,27,17
UBCV,2019,S,STAT,251,,921,Elementary Statistics,Ho Yin Ho;Hyeongcheol Park;Lasantha Wijendra Acharige;Melissa Lee;Menglin Zhou;Rachel Lobay;Xin Ding;Xinyao Fan;Zhou Menglin,237,71.379746835,12.965374812,96.0,24.0,,,,,,,,,,,9,10,17,24,37,15,31,22,32,25,15
UBCV,2019,W,STAT,200,,103,Elementary Statistics for Applications,Gilberto Alexi Rodriguez-Arelis;Gilberto Alexi Rodr�Guez Arelis;Gilberto Alexi Rodr���Guez Arelis;Gilberto Rodriguez-Arelis;Hayden Mctavish;Jiayi Li;Jonathan Agyeman;Jonathan Osei Kwadso Agyeman;Lasantha Premarathna Wijendra Acharige;Lasantha Wijendra Acharige;Lefan Mei;Linkun Chen;Melissa Lee;Samuel Ip;Xiaolan Cheng;Xinyao Fan;Xuechun Lu;Yimeng Xu;Yiming Pan;Yuan Xia,259,71.826254826,12.006971726,96.0,25.0,,,,,,,,,,,13,9,11,24,22,40,38,32,35,20,15
UBCV,2019,W,STAT,251,,101,Elementary Statistics,Ho Yin Ho;Lasantha Premarathna Wijendra Acharige;Lasantha Wijendra Acharige;Ning Shen;Pramoda Sachinthana Jayasinghe;Sara Mostafavi;Shenyi Pan;Xiaoce Wang;Yuzhe Peng;Zhouhang Amelia Dai;Zhouhang Dai;Ziqing Zhu,317,71.65615142,12.782444511,95.0,0.0,,,,,,,,,,,8,12,27,36,34,34,41,30,43,33,19
UBCV,2019,W,STAT,251,,201,Elementary Statistics,Aaron Greenberg;Aaron Wynne Greenberg;Gilberto Alexi Rodr�Guez Arelis;Gilberto Alexi Rodr���Guez Arelis;Gilberto Rodriguez-Arelis;Ho Yin Ho;Lasantha Premarathna Wijendra Acharige;Lasantha Wijendra Acharige;Ning Shen;Pramoda Sachinthana Jayasinghe;Rachel Lobay;Xiaoce Wang;Yiping Dou;Zhouhang Amelia Dai;Zhouhang Dai;Ziqing Zhu,332,79.081325301,13.251780273,99.0,2.0,,,,,,,,,,,6,3,8,20,17,26,36,31,53,62,70
UBCV,2019,W,STAT,306,,201,Finding Relationships in Data,Jingyiran Li;Lasantha Premarathna Wijendra Acharige;Lasantha Wijendra Acharige;Wang Xinmiao;Xinglong Li;Xinmiao Wang;Yong Dong Ouyang,149,81.979865772,10.593515226,100.0,51.0,,,,,,,,,,,0,3,2,4,6,11,15,14,23,26,45
